"user_id","level_id","avatar","bike","bike_sharing_user","car_sharing_user","pooling_passenger","pooling_pilot","city_name","car_owning_answer","moto_owning_answer","car_id","moto_id","created_at","mfr_distance","tot_trip","tot_km","tot_min","tot_points","walk_trip","walk_km","walk_min","walk_points","bike_trip","bike_km","bike_min","bike_points","tpl_trip","tpl_km","tpl_min","tpl_points","mft_trip","mft_km","mft_min","mft_points","mft_walk_trip","mft_walk_km","mft_walk_min","mft_walk_points","mft_bike_trip","mft_bike_km","mft_bike_min","mft_bike_points","mft_tpl_trip","mft_tpl_km","mft_tpl_min","mft_tpl_points","mft_id","walk","bike","bus","car_pooling","car","motorbike","registration_from_referral","num_positive_referral","num_follower","num_following"
1716,1,9,0,false,false,false,false,"Katowice",0,0,NULL,NULL,"2019-05-18",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1717,NULL,24,0,false,false,false,false,"Napoli",0,0,NULL,NULL,"2019-05-18",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1718,1,49,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-05-19",NULL,4,9.645,105,356,1,1,47,356,0,NULL,NULL,NULL,3,8,58,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1719,1,37,0,false,false,false,false,"Palermo",0,0,10,NULL,"2019-05-19",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1720,1,29,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-19",4,1,0.173999999999999,2,59,1,0,2,59,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1721,1,64,1,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-05-19",NULL,1,1.791,15,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,2,15,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1722,1,39,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-19",4,1,0.005,139,NULL,1,0,139,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1723,2,39,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-19",1,337,690.305,11708,98650,243,270,8966,74734,0,NULL,NULL,NULL,3,11,53,775,125,218,3858,27437,83,59,2838,15946,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3249,0,0,0,0,0,0,0,2,2,1
1724,1,36,0,false,false,false,false,"Palermo",0,0,53,NULL,"2019-05-19",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1725,1,33,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-19",NULL,4,1.082,115,145,3,0,39,46,1,1,76,99,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1726,1,35,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-19",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,1
1727,1,30,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-19",NULL,2,0.852999999999999,17,189,1,1,12,189,0,NULL,NULL,NULL,1,0,5,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1728,1,32,1,false,false,false,false,"Palermo",2,0,36,NULL,"2019-05-19",NULL,15,19.606,482,3606,9,10,337,3226,1,1,109,NULL,5,10,34,380,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1729,1,38,0,false,false,false,false,"Palermo",1,0,37,NULL,"2019-05-19",4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,1
1730,1,44,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-05-19",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1731,1,31,0,false,false,false,false,"Palermo",2,0,12,NULL,"2019-05-20",5,3,7.016,46,561,1,1,13,222,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1732,1,25,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1733,1,23,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,5,3.689,98,1164,4,4,73,1164,0,NULL,NULL,NULL,1,0,25,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1734,1,30,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1735,1,36,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1736,1,54,1,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",3,6,2.003,50,659,5,2,49,649,0,NULL,NULL,NULL,1,0,0,10,1,1,9,262,1,1,9,262,0,NULL,NULL,NULL,0,NULL,NULL,NULL,2220,0,0,0,0,0,0,0,0,0,0
1737,1,15,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,2,0.036,40,0,0,NULL,NULL,NULL,2,0,40,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1738,1,44,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,11,8.072,112,2321,11,10,112,2321,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0
1739,1,18,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-05-20",56,5,111.327,151,539,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3,102,108,539,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1740,1,33,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1741,1,24,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1742,1,22,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1743,1,58,0,false,false,false,false,"Roma",1,0,12,NULL,"2019-05-20",0,3,33.34,1091,NULL,3,33,1091,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1744,1,7,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-05-20",NULL,2,5.475,25,NULL,0,NULL,NULL,NULL,2,6,25,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1745,1,1,0,false,false,false,false,"Toulon",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1746,1,33,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1747,1,15,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1748,1,31,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,1,0.838999999999999,52,244,1,1,52,244,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1749,1,33,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1750,NULL,36,1,false,false,false,false,"Helsinki",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1751,NULL,1,1,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1752,1,10,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1753,1,33,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",1,2,3.068,19,476,0,NULL,NULL,NULL,2,4,19,476,0,NULL,NULL,NULL,2,4,19,476,0,NULL,NULL,NULL,2,4,19,476,0,NULL,NULL,NULL,2037,0,0,0,0,0,0,0,0,0,0
1754,NULL,47,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1755,1,10,1,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-05-20",NULL,2,6.44,51,1099,0,NULL,NULL,NULL,2,6,51,1099,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1756,NULL,13,1,false,false,false,false,"Berlin",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1757,1,10,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,3,1.043,11310,201,3,1,11310,201,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1758,1,15,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",1,55,55.939,3727,14087,55,61,3727,14087,0,NULL,NULL,NULL,0,NULL,NULL,NULL,19,16,321,3154,19,16,321,3154,0,NULL,NULL,NULL,0,NULL,NULL,NULL,2329,0,0,0,0,0,0,0,0,0,0
1759,1,6,0,false,false,false,false,"Gent",1,0,30,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1760,NULL,12,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1761,1,11,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-05-20",48,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1762,NULL,19,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1763,1,15,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-05-20",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1764,1,6,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1765,1,33,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",2,15,39.546,207,6784,0,NULL,NULL,NULL,15,40,207,6784,0,NULL,NULL,NULL,15,40,207,6784,0,NULL,NULL,NULL,15,40,207,6784,0,NULL,NULL,NULL,2031,0,0,0,0,0,0,0,0,0,0
1766,1,2,1,false,true,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",0,28,104.598,1035,10968,10,16,591,4283,8,36,195,4466,8,39,180,2219,2,6,80,1318,1,2,63,698,1,4,17,620,0,NULL,NULL,NULL,2423,0,0,0,0,0,0,0,0,0,0
1767,NULL,21,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1768,1,30,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-20",NULL,8,16.288,247,5297,8,17,247,5297,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1769,1,36,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,2,0.036,12,2,0,NULL,NULL,NULL,2,0,12,2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1770,1,10,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,5,5.004,9350,0,5,4,9350,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1771,1,1,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1772,1,41,0,false,false,false,false,"Palermo",0,0,9,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1773,1,52,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",1,23,25.547,713,3450,5,6,352,1297,18,20,360,2153,0,NULL,NULL,NULL,5,10,343,1902,2,4,306,1085,3,6,36,817,0,NULL,NULL,NULL,2060,0,0,0,0,0,0,0,0,0,1
1774,1,13,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1775,1,44,1,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",2,57,104.191,876,19178,13,6,225,2387,44,100,650,16791,0,NULL,NULL,NULL,20,60,372,10766,0,NULL,NULL,NULL,20,60,372,10766,0,NULL,NULL,NULL,2080,0,0,0,0,0,0,0,1,1,1
1776,NULL,16,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1777,1,10,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-05-21",NULL,2,151.121,110059,3974,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1778,2,33,2,false,false,false,false,"Palermo",0,2,NULL,24,"2019-05-21",1,72,118.233,2325,34666,72,114,2325,34666,0,NULL,NULL,NULL,0,NULL,NULL,NULL,27,33,722,11961,27,33,722,11961,0,NULL,NULL,NULL,0,NULL,NULL,NULL,2642,0,0,0,0,0,0,0,0,0,1
1779,1,37,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1780,1,22,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1781,1,47,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,5,8.666,100,2317,4,7,77,2317,0,NULL,NULL,NULL,1,2,23,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1782,1,51,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1783,NULL,35,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1784,NULL,27,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1785,NULL,41,1,false,false,false,false,"Helsinki",0,0,NULL,NULL,"2019-05-21",NULL,1,0.389,5872,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,0,5872,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1786,1,10,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1787,1,24,2,false,false,false,false,"Palermo",1,0,9,NULL,"2019-05-21",NULL,8,18.243,154,1632,3,4,22,346,1,5,31,741,4,9,100,545,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1788,NULL,44,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-05-21",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1789,1,35,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,1,6.336,738,1676,1,6,738,1676,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1790,1,48,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",NULL,6,12.357,1526,2758,6,12,1526,2758,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1791,1,2,1,false,false,false,false,"Aalborg",0,0,NULL,NULL,"2019-05-21",NULL,2,5.906,120,961,0,NULL,NULL,NULL,2,6,120,961,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
1792,1,14,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-05-21",4,34,169.349,16871,7997,13,45,5858,5693,0,NULL,NULL,NULL,17,61,4989,2007,13,58,6464,4466,7,34,4418,3258,0,NULL,NULL,NULL,4,13,1818,911,2151,0,0,0,0,0,0,0,0,0,0
